    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  1.900E+00 3.08043E-17 -2.090E-07  5.496E-09  7.713E-10  4.663E-14  5.957E-15  1.00E-07
  2.000E+00 3.07531E-17 -2.202E-07  5.492E-09  7.712E-10  4.904E-14  6.270E-15  1.00E-07
  2.100E+00 3.06994E-17 -2.314E-07  5.487E-09  7.710E-10  5.144E-14  6.582E-15  1.00E-07
  2.200E+00 3.06432E-17 -2.427E-07  5.482E-09  7.709E-10  5.384E-14  6.894E-15  1.00E-07
  2.300E+00 3.05846E-17 -2.540E-07  5.476E-09  7.708E-10  5.624E-14  7.206E-15  1.00E-07
  2.400E+00 3.05236E-17 -2.653E-07  5.471E-09  7.706E-10  5.862E-14  7.517E-15  1.00E-07
  2.500E+00 3.04601E-17 -2.767E-07  5.465E-09  7.704E-10  6.100E-14  7.829E-15  1.00E-07
  2.600E+00 3.03942E-17 -2.881E-07  5.459E-09  7.703E-10  6.337E-14  8.140E-15  1.00E-07
  2.700E+00 3.03260E-17 -2.995E-07  5.453E-09  7.701E-10  6.574E-14  8.451E-15  1.00E-07
  2.800E+00 3.02554E-17 -3.110E-07  5.446E-09  7.699E-10  6.809E-14  8.762E-15  1.00E-07
  2.900E+00 3.01825E-17 -3.225E-07  5.440E-09  7.697E-10  7.044E-14  9.072E-15  1.00E-07
  3.000E+00 3.01073E-17 -3.341E-07  5.433E-09  7.695E-10  7.278E-14  9.383E-15  1.00E-07
  3.100E+00 3.00298E-17 -3.457E-07  5.426E-09  7.693E-10  7.510E-14  9.693E-15  1.00E-07
  3.200E+00 2.99500E-17 -3.574E-07  5.418E-09  7.691E-10  7.742E-14  1.000E-14  1.00E-07
  3.300E+00 2.98681E-17 -3.691E-07  5.411E-09  7.689E-10  7.973E-14  1.031E-14  1.00E-07
  3.400E+00 2.97839E-17 -3.809E-07  5.403E-09  7.687E-10  8.203E-14  1.062E-14  1.00E-07
  3.500E+00 2.96976E-17 -3.927E-07  5.395E-09  7.685E-10  8.432E-14  1.093E-14  1.00E-07
  3.600E+00 2.96092E-17 -4.045E-07  5.387E-09  7.682E-10  8.660E-14  1.124E-14  1.00E-07
  3.700E+00 2.95186E-17 -4.164E-07  5.379E-09  7.680E-10  8.887E-14  1.155E-14  1.00E-07
  3.800E+00 2.94260E-17 -4.284E-07  5.370E-09  7.678E-10  9.113E-14  1.185E-14  1.00E-07
  3.900E+00 2.93313E-17 -4.405E-07  5.361E-09  7.675E-10  9.337E-14  1.216E-14  1.00E-07
  4.000E+00 2.92346E-17 -4.526E-07  5.352E-09  7.673E-10  9.561E-14  1.247E-14  1.00E-07
  4.100E+00 2.91359E-17 -4.647E-07  5.343E-09  7.670E-10  9.783E-14  1.278E-14  1.00E-07
  4.200E+00 2.90352E-17 -4.769E-07  5.334E-09  7.667E-10  1.000E-13  1.308E-14  1.00E-07
  4.300E+00 2.89327E-17 -4.892E-07  5.324E-09  7.665E-10  1.022E-13  1.339E-14  1.00E-07
  4.400E+00 2.88282E-17 -5.016E-07  5.314E-09  7.662E-10  1.044E-13  1.370E-14  1.00E-07
  4.500E+00 2.87219E-17 -5.140E-07  5.304E-09  7.659E-10  1.066E-13  1.400E-14  1.00E-07
  4.600E+00 2.86138E-17 -5.265E-07  5.294E-09  7.656E-10  1.088E-13  1.431E-14  1.00E-07
  4.700E+00 2.85038E-17 -5.390E-07  5.284E-09  7.653E-10  1.109E-13  1.461E-14  1.00E-07
  4.800E+00 2.83922E-17 -5.516E-07  5.273E-09  7.650E-10  1.131E-13  1.492E-14  1.00E-07
  4.900E+00 2.82788E-17 -5.643E-07  5.263E-09  7.647E-10  1.152E-13  1.522E-14  1.00E-07
  5.000E+00 2.81637E-17 -5.771E-07  5.252E-09  7.644E-10  1.173E-13  1.552E-14  1.00E-07
  5.100E+00 2.80469E-17 -5.900E-07  5.241E-09  7.640E-10  1.194E-13  1.583E-14  1.00E-07
  5.200E+00 2.79286E-17 -6.029E-07  5.229E-09  7.637E-10  1.215E-13  1.613E-14  1.00E-07
  5.300E+00 2.78087E-17 -6.159E-07  5.218E-09  7.634E-10  1.235E-13  1.643E-14  1.00E-07
  5.400E+00 2.76872E-17 -6.290E-07  5.206E-09  7.630E-10  1.256E-13  1.673E-14  1.00E-07
  5.500E+00 2.75642E-17 -6.422E-07  5.194E-09  7.627E-10  1.276E-13  1.703E-14  1.00E-07
  5.600E+00 2.74398E-17 -6.555E-07  5.183E-09  7.623E-10  1.296E-13  1.734E-14  1.00E-07
  5.700E+00 2.73139E-17 -6.688E-07  5.170E-09  7.619E-10  1.317E-13  1.764E-14  1.00E-07
  5.800E+00 2.71866E-17 -6.822E-07  5.158E-09  7.616E-10  1.337E-13  1.794E-14  1.00E-07
  5.900E+00 2.70579E-17 -6.958E-07  5.146E-09  7.612E-10  1.356E-13  1.823E-14  1.00E-07
  6.000E+00 2.69280E-17 -7.094E-07  5.133E-09  7.608E-10  1.376E-13  1.853E-14  1.00E-07
  6.100E+00 2.67967E-17 -7.231E-07  5.120E-09  7.604E-10  1.395E-13  1.883E-14  1.00E-07
  6.200E+00 2.66642E-17 -7.369E-07  5.107E-09  7.601E-10  1.415E-13  1.913E-14  1.00E-07
  6.300E+00 2.65305E-17 -7.508E-07  5.094E-09  7.597E-10  1.434E-13  1.943E-14  1.00E-07
  6.400E+00 2.63955E-17 -7.648E-07  5.081E-09  7.593E-10  1.453E-13  1.972E-14  1.00E-07
  6.500E+00 2.62595E-17 -7.789E-07  5.068E-09  7.588E-10  1.472E-13  2.002E-14  1.00E-07
  6.600E+00 2.61223E-17 -7.931E-07  5.054E-09  7.584E-10  1.491E-13  2.032E-14  1.00E-07
  6.700E+00 2.59841E-17 -8.075E-07  5.041E-09  7.580E-10  1.509E-13  2.061E-14  1.00E-07
  6.800E+00 2.58449E-17 -8.219E-07  5.027E-09  7.576E-10  1.528E-13  2.091E-14  1.00E-07
  6.900E+00 2.57046E-17 -8.364E-07  5.013E-09  7.571E-10  1.546E-13  2.120E-14  1.00E-07
  7.000E+00 2.55634E-17 -8.510E-07  4.999E-09  7.567E-10  1.564E-13  2.150E-14  1.00E-07
  7.100E+00 2.54213E-17 -8.658E-07  4.985E-09  7.563E-10  1.582E-13  2.179E-14  1.00E-07
  7.200E+00 2.52782E-17 -8.806E-07  4.971E-09  7.558E-10  1.599E-13  2.208E-14  1.00E-07
  7.300E+00 2.51344E-17 -8.956E-07  4.956E-09  7.554E-10  1.617E-13  2.237E-14  1.00E-07
