    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  6.000E+00 2.08973E-16  2.305E-05  1.090E-08  9.497E-09 -2.883E-14  1.958E-13  1.00E-07
  6.100E+00 2.08419E-16  2.348E-05  1.088E-08  9.492E-09 -2.970E-14  1.990E-13  1.00E-07
  6.200E+00 2.07858E-16  2.391E-05  1.086E-08  9.486E-09 -3.059E-14  2.021E-13  1.00E-07
  6.300E+00 2.07289E-16  2.434E-05  1.083E-08  9.481E-09 -3.151E-14  2.053E-13  1.00E-07
  6.400E+00 2.06714E-16  2.478E-05  1.081E-08  9.476E-09 -3.244E-14  2.084E-13  1.00E-07
  6.500E+00 2.06131E-16  2.522E-05  1.079E-08  9.471E-09 -3.338E-14  2.116E-13  1.00E-07
  6.600E+00 2.05542E-16  2.566E-05  1.077E-08  9.465E-09 -3.435E-14  2.147E-13  1.00E-07
  6.700E+00 2.04946E-16  2.610E-05  1.074E-08  9.460E-09 -3.534E-14  2.178E-13  1.00E-07
  6.800E+00 2.04343E-16  2.655E-05  1.072E-08  9.454E-09 -3.635E-14  2.209E-13  1.00E-07
  6.900E+00 2.03733E-16  2.700E-05  1.070E-08  9.449E-09 -3.738E-14  2.240E-13  1.00E-07
  7.000E+00 2.03118E-16  2.745E-05  1.067E-08  9.443E-09 -3.843E-14  2.271E-13  1.00E-07
  7.100E+00 2.02495E-16  2.790E-05  1.065E-08  9.437E-09 -3.950E-14  2.302E-13  1.00E-07
  7.200E+00 2.01867E-16  2.836E-05  1.063E-08  9.431E-09 -4.059E-14  2.333E-13  1.00E-07
  7.300E+00 2.01232E-16  2.882E-05  1.060E-08  9.426E-09 -4.170E-14  2.364E-13  1.00E-07
  7.400E+00 2.00591E-16  2.928E-05  1.058E-08  9.420E-09 -4.283E-14  2.395E-13  1.00E-07
  7.500E+00 1.99944E-16  2.974E-05  1.055E-08  9.413E-09 -4.399E-14  2.426E-13  1.00E-07
  7.600E+00 1.99292E-16  3.021E-05  1.053E-08  9.407E-09 -4.517E-14  2.456E-13  1.00E-07
  7.700E+00 1.98633E-16  3.068E-05  1.050E-08  9.401E-09 -4.636E-14  2.487E-13  1.00E-07
